areasymbol,awc_r_wmean,om_r_wmean,ph1to1h2o_r_wmean,n_records
IA119,0.2027776470588235,3.771094117647059,6.70504705882353,252.0
IA121,0.20387785970882963,3.1764435621100398,6.3084987710342215,280.0
IA123,0.187212789415656,2.813348033811099,6.310474090407939,380.0
IA125,0.19682003012048194,3.1262605421686747,6.263034638554217,368.0
IA127,0.18549420352082438,3.2648776298840705,6.433602404465436,322.0
IA129,0.2047149028077754,3.0238876889848814,6.7564902807775375,260.0
IA131,0.18252311435523116,3.391427412814274,6.336796431467964,278.0
IA133,0.19561439360284316,2.6317014660151044,7.146885828520658,247.0
IA135,0.19579356157383748,2.85887276443536,6.225774144098109,284.0
IA137,0.20653201396973223,3.327433061699651,6.259941792782305,282.0
IA139,0.18702599746040233,2.7452549622401925,6.365100581434205,336.0
IA141,0.2053478260869565,4.181847826086955,6.708260869565217,106.0
IA143,0.19700543344035565,4.794578908372437,6.72878488515683,257.0
IA145,0.20384634146341468,3.417512195121951,6.266414634146342,271.0
IA147,0.19069763365468886,5.807537248028044,6.791919368974584,163.0
IA149,0.21278450844091362,3.0839721946375374,6.8653227408143,131.0
IA151,0.19315230460921845,5.532164328657315,6.8824048096192385,134.0
IA153,0.19218810576102968,4.082844847638986,6.515995968054587,327.0
IA155,0.20964983164983167,2.8848532948532952,6.733958633958634,300.0
IA157,0.18652019105514545,2.7942770299609205,6.3009726443769,306.0
IA159,0.2003586513523527,3.0442993701370877,6.282363838458688,417.0
IA161,0.19994625176803393,4.742550683639792,6.565044790193305,294.0
IA163,0.19039387784709125,2.802190628173509,6.354714928188017,323.0
IA165,0.21890947816826412,2.850330138445155,6.2938658146964865,170.0
IA167,0.20338038725796376,3.5673579013116803,6.696064959400374,198.0
IA169,0.1877922077922078,4.882564935064934,6.6721818181818175,220.0
IA171,0.18690616459155787,2.5559003947767995,6.309541451563924,420.0
IA173,0.2083,3.3830535714285714,6.250011904761905,259.0
IA175,0.20120356612184248,3.1420633977216443,6.286419019316493,340.0
IA177,0.19566401906274822,2.5056290706910245,6.1610007942811755,310.0
IA179,0.19789970717423133,2.8266163982430452,6.255497803806736,425.0
IA181,0.19933242320819114,3.0894750853242314,6.272423208191126,429.0
IA183,0.18814615384615385,2.523826923076923,6.2683,336.0
IA185,0.19567156208277703,2.944272363150868,6.259238985313752,247.0
IA187,0.19142781316348195,4.717223991507431,6.7141719745222925,320.0
IA189,0.19936818521284538,7.056385362210605,6.6568782673637035,199.0
IA191,0.19394197138314784,2.8824920508744043,6.444992050874404,336.0
IA193,0.19967478318879253,2.9311666110740493,6.902401601067378,382.0
IA195,0.19304521656354118,5.458957639219419,6.518172298905283,293.0
IA197,0.1906533333333333,5.6232500000000005,6.7715499999999995,177.0
