STATE,DATE,PRCP,RH,TMAX,TAVG,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
TX,2005-02-02,5.238058551617874,84.53769444401216,6.215670103092784,4.203305785123967,2.2,11.0,0.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,11.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-03,0.3503067484662577,72.44634326711403,9.35594262295082,4.994558521560575,0.6435318275154004,14.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
TX,2005-02-04,0.0224615384615384,70.6821929161748,12.844628099173557,6.678364389233955,0.5212809917355371,22.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,19.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
TX,2005-02-05,1.3178571428571428,72.30608941112703,13.832700421940928,8.195868644067795,2.542283298097252,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,28.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-06,5.70390625,81.98894320327734,15.760887949260042,10.909235668789808,6.062632696390658,46.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,0.0,36.0,0.0,2.0,0.0,0.0,0.0
TX,2005-02-07,5.006481481481481,82.71310241665988,17.909730848861283,12.419398340248962,6.9346473029045645,37.0,6.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,26.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-08,2.678931297709924,86.34125206862763,16.366182572614107,11.394386694386696,6.434719334719334,83.0,11.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,37.0,5.0,0.0,28.0,0.0,1.0,0.0,0.0,0.0
TX,2005-02-09,2.210889570552147,82.90445315321786,14.68742268041237,10.029710144927536,5.405383022774328,54.0,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,31.0,6.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0
TX,2005-02-10,0.1049230769230769,62.18435405945705,12.876796714579056,7.4599794238683135,2.0623456790123456,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
TX,2005-02-11,0.183076923076923,60.8885728879382,13.98195020746888,8.97972972972973,3.992116182572614,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-12,0.6182380216383307,74.51435189831659,15.873773987206825,11.476709401709403,7.101705756929637,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-13,2.2992260061919505,70.90255215579113,19.88823529411765,14.722631578947368,9.561894736842104,20.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0
TX,2005-02-14,1.8086153846153843,55.1949544251976,24.38504098360656,15.59702868852459,6.809016393442623,14.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
TX,2005-02-15,0.0041411042944785,58.63420057965576,26.08641975308642,17.379813664596274,8.66625258799172,29.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-16,0.0294478527607361,65.96576557737414,23.770247933884296,16.58119834710744,9.39214876033058,20.0,4.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-17,0.1116564417177914,60.82089225494994,17.037371663244354,12.168069815195071,7.298767967145791,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-18,0.6406727828746177,64.72578461944171,13.90455486542443,10.30631469979296,6.720618556701031,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0
TX,2005-02-19,1.0324159021406727,77.32665118699926,15.915286624203825,11.991932059447985,8.068577494692144,43.0,3.0,7.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,27.0,3.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-20,0.7528505392912173,77.41036698677655,21.623305084745763,16.27632696390658,10.940127388535032,42.0,5.0,6.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,28.0,2.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-21,0.180184331797235,67.26600067405234,24.77658227848101,18.21543340380549,11.653488372093024,59.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TX,2005-02-22,0.526040061633282,73.90229083940501,24.7,17.870520833333334,11.055093555093556,79.0,16.0,17.0,2.0,4.0,0.0,0.0,13.0,0.0,3.0,33.0,2.0,0.0,14.0,0.0,0.0,1.0,1.0,0.0
TX,2005-02-23,5.979141104294479,81.46554324604465,23.15072765072765,17.300623700623703,11.45051975051975,59.0,15.0,60.0,1.0,13.0,0.0,0.0,8.0,0.0,3.0,36.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-24,10.416411042944786,84.04578082007686,17.700000000000003,12.386174636174635,7.072349272349273,31.0,0.0,78.0,0.0,4.0,0.0,0.0,1.0,0.0,4.0,31.0,5.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-25,3.1654434250764525,76.67232828785507,13.142561983471074,8.66456611570248,4.186570247933884,18.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,4.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0
TX,2005-02-26,5.188390092879256,79.05638315759792,12.367223382045928,8.676931106471816,4.986638830897704,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0
TX,2005-02-27,7.705337519623234,80.9808218548431,13.460554371002132,9.181982942430704,4.903411513859274,50.0,7.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,29.0,0.0,0.0,0.0,1.0,2.0
TX,2005-02-28,0.6370716510903427,66.91970348762649,17.29115789473684,10.789662447257385,4.2902953586497885,20.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-01,0.5482549317147193,60.49697631437781,18.66548856548857,11.268607068607068,3.8717255717255714,19.0,4.0,21.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0
TX,2005-03-02,5.267732115677322,73.42149418679561,17.563429752066117,11.46273291925466,5.376190476190476,38.0,3.0,30.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,26.0,3.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-03,3.0411854103343465,78.65391178555551,17.182617586912063,11.812883435582824,6.442448979591837,57.0,9.0,8.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,29.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-04,0.8553869499241273,76.80115350678139,18.75318275154004,12.78151950718686,6.809856262833676,53.0,6.0,13.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,29.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-05,1.7676783004552354,81.78860102479517,18.87651991614256,13.767819706498951,8.659119496855345,52.0,5.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,26.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-06,6.27741935483871,85.10359252703337,18.261635220125783,14.272222222222222,10.276359832635984,50.0,5.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,34.0,3.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0
TX,2005-03-07,3.5029185867895545,75.50462164954945,20.45983436853002,15.637759336099585,10.81701244813278,45.0,9.0,31.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,28.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-08,1.4016691957511382,51.1265042508257,21.978979591836737,13.82361963190184,5.677914110429448,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-09,0.543939393939394,54.65981051357244,20.791152263374485,13.368621399176954,5.946090534979424,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-10,0.1107575757575757,49.77409163566558,22.62639175257732,13.67138429752066,4.71958762886598,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
TX,2005-03-11,0.004090909090909,42.80142664215016,23.75072463768116,15.073547717842324,6.395435684647302,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-12,0.0027397260273972,44.54841628719316,24.59915611814346,15.900105485232066,7.211578947368421,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-13,0.053566009104704,53.912403854473794,26.49722814498934,17.762606837606835,9.041151385927506,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
TX,2005-03-14,0.1794520547945205,49.888581702524114,21.09772727272728,13.126446280991734,5.14680412371134,4.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0
TX,2005-03-15,1.402290076335878,63.691022695087696,15.915702479338842,10.789337474120083,5.680538302277433,23.0,2.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,22.0,4.0,0.0,33.0,0.0,4.0,0.0,0.0,2.0
TX,2005-03-16,3.4252307692307693,75.68493011356716,12.030800821355236,7.651334702258726,3.2718685831622176,23.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,2.0,0.0,28.0,0.0,2.0,1.0,1.0,2.0
TX,2005-03-17,0.572465960665658,60.297833610855896,13.629158110882956,6.894444444444444,0.1655030800821355,14.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
TX,2005-03-18,0.0125757575757575,51.43790217414664,19.944099378881987,11.686486486486483,3.428838174273859,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-19,1.0825757575757575,59.554928207415024,22.91765957446808,15.348617021276596,7.779574468085107,16.0,1.0,35.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-20,4.137290715372907,66.32992920147505,23.321263157894737,15.988526315789477,8.65578947368421,20.0,2.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-21,2.092401215805471,65.05745754810229,24.31074380165289,17.551756198347107,10.792768595041322,28.0,4.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-22,2.410790273556231,53.30036505163967,22.927868852459014,15.821355236139633,8.725872689938399,16.0,4.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-23,0.0310136157337367,55.8062337769416,22.44347826086957,13.74948132780083,5.054979253112033,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TX,2005-03-24,0.071927162367223,59.95817574311069,23.986486486486488,16.02110187110187,8.08402489626556,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
TX,2005-03-25,0.5611195158850226,66.23942841225816,25.04710743801653,17.67706611570248,10.30702479338843,35.0,3.0,15.0,1.0,3.0,0.0,0.0,12.0,0.0,1.0,25.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0
TX,2005-03-26,5.133282442748092,78.65185283758414,20.93354430379747,15.099471458773785,9.26139240506329,37.0,2.0,48.0,2.0,6.0,0.0,0.0,9.0,0.0,2.0,30.0,1.0,0.0,37.0,0.0,3.0,1.0,1.0,1.0
TX,2005-03-27,7.997222222222222,71.34038732441628,16.43872340425532,10.505212765957449,4.571702127659574,20.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0
TX,2005-03-28,0.8725190839694656,54.22787111075451,20.39563409563409,12.11153846153846,3.854149377593361,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-29,0.0364599092284417,61.06176878010916,25.186902286902285,17.04002079002079,8.909336099585063,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-30,0.0360060514372163,54.95555025092667,25.84896265560166,18.53371369294606,11.237888198757764,31.0,7.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TX,2005-03-31,0.3637878787878787,54.60581889126966,26.042768595041323,18.15506198347107,10.267355371900823,25.0,7.0,15.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,20.0,0.0,0.0,16.0,0.0,1.0,1.0,0.0,0.0
TX,2005-04-01,1.2792998477929984,52.22440254498921,22.8463768115942,15.132640332640332,7.408316008316008,5.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-02,0.0018181818181818,41.81586794463183,21.393037974683544,12.337341772151898,3.2806315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-03,0.0204236006051437,45.51285147440258,24.57398720682303,15.236752136752138,5.888461538461539,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-04,0.0057488653555219,58.85200731824733,25.674321503131523,17.868697478991596,9.97121848739496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-05,0.7175226586102719,62.75263431678453,26.36410788381743,19.80862785862786,13.253941908713692,15.0,0.0,31.0,2.0,13.0,0.0,1.0,2.0,0.0,4.0,14.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-06,2.7053272450532724,54.01817876872893,25.30413223140496,18.74782608695652,12.186335403726709,14.0,1.0,13.0,0.0,2.0,1.0,0.0,2.0,0.0,7.0,14.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-07,0.2195454545454545,50.58293358253357,24.410788381742737,17.181120331950208,9.96198347107438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-08,0.0293939393939393,53.495561476499326,25.666805845511483,16.94624217118998,8.225678496868476,7.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-09,0.0855623100303951,57.42816776573808,27.39214437367304,18.83747346072187,10.2828025477707,19.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,13.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
TX,2005-04-10,0.5800302571860817,63.394313589744165,27.27301927194861,20.37665952890792,13.480299785867238,13.0,0.0,22.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,15.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-11,3.92824427480916,54.26263089864388,25.33138075313808,18.4077731092437,11.41090146750524,13.0,1.0,24.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,16.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-12,1.6010654490106546,42.53926978598255,25.292708333333334,16.116875,6.941041666666666,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-13,0.0040971168437025,44.54579442465749,26.78595387840671,17.344642857142855,7.910901467505241,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-14,0.0078668683812405,52.24735546703128,26.737160751565764,17.97541841004184,9.237708333333334,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
TX,2005-04-15,0.0822995461422087,58.97122100373005,25.71572327044025,18.3484243697479,10.98389121338912,10.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2005-04-16,0.2336363636363636,63.53431380616641,25.36796536796537,18.26634199134199,11.164718614718616,26.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0
TX,2005-04-17,0.1256449165402124,65.92278728705949,25.548801742919387,19.00982532751092,12.47816593886463,16.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0
TX,2005-04-18,0.7957703927492447,71.34323140865789,25.16118143459916,19.983898305084747,14.716525423728813,6.0,0.0,12.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
