STATE,DATE,PRCP,RH,TMAX,TAVG,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
PA,2005-02-01,0.0136125654450261,65.69800337678151,3.175968992248062,-5.143798449612403,-13.463565891472868,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-02-02,0.0145833333333333,62.69898660998224,4.40625,-4.35859375,-13.1234375,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
PA,2005-02-03,0.1253886010362694,64.8988050328717,4.325581395348837,-2.4655038759689925,-9.185384615384615,6.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0
PA,2005-02-04,0.9167539267015706,68.8537883324247,4.468992248062016,-0.259765625,-4.97109375,11.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0
PA,2005-02-05,0.0,58.774291296247824,8.182677165354331,0.9791338582677164,-6.224409448818897,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PA,2005-02-06,0.0,58.9971622497546,10.46535433070866,2.2161417322834644,-6.033070866141733,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-02-07,0.0556701030927835,54.26770646107024,11.94108527131783,3.877519379844961,-4.186046511627907,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PA,2005-02-08,1.5265624999999998,69.77168230977799,10.94453125,5.091796875,-0.7609374999999999,14.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0
PA,2005-02-09,2.204639175257732,88.09390094157791,8.648837209302325,5.107364341085272,1.565891472868217,33.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,1.0,0.0,10.0,1.0,2.0,1.0,0.0,1.0
PA,2005-02-10,6.778645833333333,79.37419891663912,6.05078125,1.79140625,-2.470542635658915,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,1.0
PA,2005-02-11,0.3806282722513089,58.6718505181633,0.4952380952380952,-3.2976190476190474,-7.122047244094488,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
PA,2005-02-12,0.5326315789473685,69.523122928591,2.57741935483871,-1.6141129032258066,-5.867460317460317,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,1.0
PA,2005-02-13,0.2652849740932642,52.74587061647289,4.374015748031496,-0.4865079365079365,-5.31984126984127,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PA,2005-02-14,5.275520833333333,68.06231291157489,5.58671875,1.26953125,-3.04765625,12.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,9.0,1.0,0.0,10.0,2.0,8.0,4.0,0.0,0.0
PA,2005-02-15,12.055263157894736,76.30594794538584,9.667692307692308,5.297692307692308,0.9276923076923076,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
PA,2005-02-16,1.7979487179487177,77.68149397233441,12.056153846153846,6.088461538461538,0.1207692307692307,11.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,4.0,1.0,0.0,1.0
PA,2005-02-17,2.643684210526316,66.79292786049893,5.313178294573643,0.4872093023255814,-4.373846153846154,7.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,3.0
PA,2005-02-18,1.0963541666666667,57.514297603179,-1.0123076923076924,-5.113076923076924,-9.213846153846154,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,1.0
PA,2005-02-19,0.1783068783068783,57.57357444333226,-2.72578125,-7.31328125,-11.90078125,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
PA,2005-02-20,1.4020942408376964,65.62446146383023,0.82890625,-4.03828125,-8.90546875,8.0,3.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,9.0,1.0,1.0,3.0,2.0,10.0,2.0,0.0,6.0
PA,2005-02-21,9.54,90.83713797058093,3.672,-0.1607999999999999,-3.9269841269841272,19.0,3.0,1.0,5.0,0.0,10.0,1.0,0.0,0.0,9.0,1.0,0.0,8.0,6.0,7.0,5.0,0.0,3.0
PA,2005-02-22,0.7677248677248677,80.36986362365673,4.183076923076923,1.2534615384615384,-1.676153846153846,9.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,8.0,2.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0
PA,2005-02-23,1.5984126984126985,71.02644572105048,3.355813953488372,-0.1329457364341085,-3.621705426356589,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,7.0,5.0,0.0,0.0
PA,2005-02-24,2.3671875,70.5274778148539,0.1255813953488372,-3.432945736434108,-6.9715384615384615,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,6.0
PA,2005-02-25,6.01595744680851,74.88232289475363,-1.5359375,-5.743700787401576,-9.925984251968504,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0
PA,2005-02-26,0.3335078534031414,68.68611853769686,1.3992063492063491,-4.140079365079365,-9.67716535433071,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,9.0,1.0,0.0,1.0
PA,2005-02-27,0.0619791666666666,52.2985072058345,2.18740157480315,-4.827952755905511,-11.843307086614171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
PA,2005-02-28,2.29375,65.51052257792142,1.3921875,-3.2578125,-7.8465116279069775,9.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,8.0
PA,2005-03-01,10.13157894736842,83.456782012344,0.3772727272727272,-1.9583333333333333,-4.293939393939394,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,10.0,0.0,0.0,1.0,1.0,10.0,3.0,0.0,4.0
PA,2005-03-02,2.30531914893617,69.24321274711468,-0.4734848484848485,-3.397348484848485,-6.321212121212121,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,10.0,3.0,0.0,3.0
PA,2005-03-03,0.593717277486911,60.91273478770585,-2.0954545454545457,-5.819318181818182,-9.543181818181818,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
PA,2005-03-04,0.053125,56.95587131491858,-0.6969230769230769,-6.8342307692307696,-12.93939393939394,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PA,2005-03-05,0.1041450777202072,60.32055691826237,2.359375,-4.70078125,-11.713178294573645,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0
PA,2005-03-06,0.0,57.95334809030838,6.48923076923077,-0.862015503875969,-8.177519379844963,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
PA,2005-03-07,0.5346938775510204,57.77202973528442,11.490151515151515,4.40530303030303,-2.6795454545454547,7.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0
PA,2005-03-08,5.734375,66.90414926343375,11.84621212121212,2.454961832061069,-6.887022900763359,8.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,9.0,0.0,0.0,8.0,2.0,10.0,3.0,0.0,6.0
PA,2005-03-09,1.1278947368421053,52.08703972787771,-2.7053030303030305,-6.84469696969697,-10.98409090909091,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
PA,2005-03-10,0.3591623036649214,59.50478021108598,-2.315909090909091,-7.110227272727272,-11.904545454545456,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
PA,2005-03-11,1.4762886597938143,73.144919407669,1.1356060606060607,-3.652651515151515,-8.440909090909091,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,8.0,1.0,0.0,2.0
PA,2005-03-12,1.8941798941798944,73.99468792495753,3.144615384615385,-1.8396153846153849,-6.823846153846154,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,3.0
PA,2005-03-13,0.8592592592592593,65.13810114152028,3.2476923076923074,-1.7423076923076923,-6.7323076923076925,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0
PA,2005-03-14,0.1010471204188481,54.83801295972327,2.7515151515151515,-3.3231060606060607,-9.397727272727272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
PA,2005-03-15,0.0,50.56176092125912,3.219847328244275,-2.906106870229008,-9.03206106870229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
PA,2005-03-16,0.0,52.4041832619508,4.853787878787879,-1.246212121212121,-7.346212121212122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
PA,2005-03-17,0.0025773195876288,52.94473391231725,6.148091603053435,0.3175572519083969,-5.496212121212121,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-03-18,0.0092783505154639,57.31153922566051,9.069465648854962,2.210384615384616,-4.62,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
PA,2005-03-19,0.1505154639175257,53.99260544693429,10.029230769230768,3.2684615384615383,-3.4923076923076923,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
PA,2005-03-20,1.8222797927461136,80.8970662114734,9.773846153846153,4.703461538461539,-0.3669230769230769,26.0,1.0,2.0,1.0,0.0,1.0,4.0,0.0,0.0,10.0,1.0,0.0,10.0,0.0,2.0,3.0,0.0,0.0
PA,2005-03-21,2.556020942408377,79.38616383073423,5.924242424242424,3.356439393939394,0.7886363636363636,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,6.0,0.0,5.0,2.0,0.0,0.0
PA,2005-03-22,0.3343589743589744,65.16197647124929,6.9356060606060606,2.0977272727272727,-2.7401515151515152,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PA,2005-03-23,10.550259067357514,80.18488682903951,8.499242424242425,3.928787878787879,-0.6416666666666667,11.0,2.0,0.0,7.0,0.0,3.0,1.0,0.0,1.0,10.0,2.0,0.0,10.0,3.0,6.0,5.0,0.0,2.0
PA,2005-03-24,13.299481865284974,85.96890187139898,4.045038167938931,1.868702290076336,-0.3076335877862596,6.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,4.0,0.0,6.0,1.0,0.0,1.0
PA,2005-03-25,0.2191709844559585,78.81337449827886,5.297692307692308,2.621923076923077,-0.0366412213740458,9.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0
PA,2005-03-26,0.581151832460733,74.23993408832742,6.383720930232558,2.5965116279069766,-1.1906976744186046,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0
PA,2005-03-27,1.6092307692307692,81.71185758083215,7.166923076923077,3.882558139534884,0.641860465116279,20.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
PA,2005-03-28,16.387113402061857,92.88247555528788,7.899999999999999,4.876717557251909,1.8442748091603047,16.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0
PA,2005-03-29,20.99381443298969,81.1418652127055,10.131818181818184,6.743939393939394,3.356060606060606,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0
PA,2005-03-30,0.2706185567010309,58.0688674250815,14.926717557251909,7.652290076335878,0.3778625954198473,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
PA,2005-03-31,0.0041025641025641,61.552479944309255,16.645736434108528,9.517441860465116,2.3891472868217054,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-01,0.9454081632653062,63.71007016592804,15.498473282442747,9.977862595419849,4.457251908396946,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-02,22.78125,87.31978107005233,14.431818181818182,9.325378787878789,4.218939393939394,18.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,0.0,10.0,0.0,4.0,1.0,0.0,0.0
PA,2005-04-03,26.29427083333333,84.91877268290376,8.7984496124031,4.756589147286822,0.7147286821705426,11.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,7.0,0.0,6.0,3.0,0.0,1.0
PA,2005-04-04,3.201030927835052,46.994906107620274,8.991666666666667,4.781439393939394,0.5586466165413534,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-05,0.1696969696969697,38.19015030811616,15.974999999999998,7.67840909090909,-0.6181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-06,0.0,45.0960389314886,23.017293233082707,12.640530303030303,2.287121212121212,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-07,1.5402010050251256,53.321992317226936,24.654135338345863,15.82406015037594,6.993984962406016,8.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-08,4.091,61.30798974414391,20.470676691729324,13.407894736842104,6.345112781954887,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-09,0.0542713567839195,43.2994436610753,18.46030534351145,10.193129770992366,1.9259541984732824,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-10,0.0,39.76675137750685,20.545384615384616,10.89576923076923,1.2793893129770992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-11,0.0,30.408318680502187,21.20827067669173,12.285714285714286,3.363157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-12,0.0,30.82255032878681,16.833834586466168,8.471052631578948,0.1082706766917293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-13,0.0,34.87511832023394,14.940909090909091,7.381060606060606,-0.1787878787878787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-14,0.0,38.93724897076767,17.33053435114504,8.815267175572519,0.2977272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-15,0.0,37.9221346148821,17.734615384615385,9.378461538461538,1.0223076923076924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-16,0.0,31.48400483741652,17.144186046511628,8.147286821705427,-0.8496124031007751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-17,0.0025125628140703,29.56243413940297,20.56015625,10.331640625,0.103125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-18,0.0,40.92091212907668,23.191666666666663,13.219696969696969,3.247727272727273,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-19,0.027,44.70963114079567,24.971969696969698,15.318560606060606,5.665151515151515,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-20,0.577,48.53157743773439,26.78796992481203,17.6375,8.478030303030302,6.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-21,2.579,53.66217208025026,23.28257575757576,15.025,6.767424242424242,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
PA,2005-04-22,1.7565,66.55586975473973,14.86590909090909,8.740530303030303,2.6151515151515152,9.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
