areasymbol,awc_r_wmean,om_r_wmean,ph1to1h2o_r_wmean,n_records
MO209,0.1326949384404925,3.8416845808090674,6.010240375219855,187.0
MO211,0.19765342465753424,2.837883561643835,6.340438356164384,226.0
MO213,0.1360490045941807,3.573797856049004,6.196416539050536,124.0
MO215,0.15800796265788028,5.533396485447556,5.744865458539264,294.0
MO217,0.18802656826568265,2.621778597785978,5.997225092250922,284.0
MO219,0.19621352313167262,2.563600237247924,6.469596678529063,213.0
MO221,0.15193987975951906,15.703040748162993,5.654655978623915,273.0
MO223,0.1602695204122077,14.299639318271897,5.663667591491611,288.0
MO225,0.16894534380509696,6.013784260298124,5.784853341881712,236.0
MO227,0.20216129032258065,3.2063505376344086,6.16041935483871,242.0
MO229,0.16518223383409536,5.550431090790333,5.726779882429785,297.0
