areasymbol,awc_r_wmean,om_r_wmean,ph1to1h2o_r_wmean,n_records
NE091,0.11689531859557867,4.163686605981795,6.898146944083225,139.0
NE093,0.17537088149042607,2.0939925823701913,6.83715715025013,325.0
NE095,0.19347680134276465,2.6703752547656157,6.317060304519842,265.0
NE097,0.18075175770686858,2.9988777717685235,6.469767441860466,131.0
NE099,0.1933256306566532,3.5578663585596,6.964529173887926,159.0
NE101,0.1552113676731794,1.8249615156897572,7.217667258732979,236.0
NE103,0.13681854920185896,1.9599717114568602,6.868973530006063,276.0
NE105,0.17092410714285713,1.8770647321428573,7.178816964285714,157.0
NE107,0.1662988952963246,2.279295490863614,6.990495379698465,435.0
NE109,0.19109859802344287,2.936095150540106,6.393392323603769,276.0
NE111,0.1720858930929552,2.301814319343171,7.061939484411782,462.0
NE113,0.16547569955817376,2.0589101620029457,6.812459499263624,245.0
NE115,0.14759957701797674,1.7937962636587945,6.842439196334156,211.0
NE117,0.11211465842773774,2.2208204600068657,6.890078956402334,134.0
NE119,0.17801313628899834,2.5272055530676223,6.77490670249291,194.0
NE121,0.17419158023184866,2.1085374357186435,6.903904820012202,255.0
NE123,0.15089861243667865,1.6628955289626315,7.361449232802291,289.0
NE125,0.17934904000611945,2.0358066243402435,6.870427598867896,283.0
NE127,0.18799660729431722,2.7167090754877017,6.730754877014419,164.0
NE129,0.20500794912559617,3.626359300476948,6.598362480127186,229.0
NE131,0.1897706926338935,2.9325742107743054,6.490105230092665,207.0
NE133,0.1902706766917293,2.9455889724310778,6.407752715121136,198.0
NE135,0.1605665024630542,1.9532101806239737,7.035582922824302,143.0
NE137,0.19955829109341056,2.88257301472363,6.899481052377505,228.0
NE139,0.17961015645037187,2.4573266649568266,6.6887321535436435,325.0
NE141,0.1804895104895105,2.3826362316928353,6.885802876368913,195.0
NE143,0.18392238292997276,2.0375196906773594,6.809480166117714,169.0
NE145,0.19525171163914617,1.9231440461806955,7.207262719828165,193.0
NE147,0.19370530209617756,2.6755779901356345,6.471208384710234,181.0
NE149,0.11447564935064934,1.9089123376623376,6.656883116883117,198.0
NE151,0.20658057475445615,2.785994907238996,6.202964714441615,190.0
NE153,0.20230324074074074,2.3871064814814815,6.997407407407407,152.0
NE155,0.18656513026052102,2.5843887775551107,6.827034068136273,157.0
NE157,0.15748353832774256,1.5304696235557214,7.537091564169462,294.0
NE159,0.20158532518065592,3.487593107281823,6.406247915508615,300.0
NE161,0.1414354527938343,2.0754495825305073,7.15856615285806,407.0
NE163,0.18175267106160492,2.5593316662877927,6.875744487383497,121.0
NE165,0.1483505666308214,1.7681652742162297,7.352527090743651,342.0
NE167,0.178144072036018,2.3495080873770213,6.8440053360013335,189.0
NE169,0.2049914873858536,2.5162126605788573,6.421173193004179,215.0
NE171,0.10157157857892893,1.4754112705635283,6.6344417220861045,111.0
NE173,0.19967116779194796,2.6978182045511376,6.952463115778945,202.0
NE175,0.1810788630904724,2.0219675740592473,6.7934947958366685,169.0
NE177,0.198997150997151,2.4289814814814816,6.891880341880341,210.0
NE179,0.1915166182639561,2.526395611487577,6.761455308163924,199.0
NE181,0.19839080459770114,3.6016009852216744,6.872036124794745,205.0
NE183,0.15065823248991567,2.1118445177851117,6.9305463879721305,194.0
NE185,0.2220333333333333,5.491851851851852,6.308296296296296,114.0
