STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
OH,2023-01-12,4.6923250564334085,92.92566365654382,0.6659574468085107,9.313829787234043,4.989893617021277,32.0,9.0,17.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-01-13,18.668649885583523,86.52164268888163,-1.0457446808510638,6.212631578947369,2.551595744680851,24.0,1.0,6.0,0.0,1.0,5.0,7.0,1.0,0.0
OH,2023-01-14,0.6103703703703703,72.64335546580533,-5.403191489361702,0.2595744680851063,-2.5718085106382977,4.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
OH,2023-01-15,0.0108958837772397,76.14989030582605,-8.372340425531915,1.05,-3.661170212765958,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-01-16,0.7203349282296652,67.93526035096814,-6.336170212765958,4.61063829787234,-0.8627659574468086,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-01-17,6.49,81.23824185241186,-0.8063829787234043,10.606382978723405,4.9,23.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-01-18,0.516588785046729,81.3187400586922,3.0106382978723403,9.991489361702127,6.501063829787234,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-01-19,14.708131868131868,81.06254029847264,2.868817204301076,11.35268817204301,7.110752688172043,26.0,0.0,12.0,0.0,2.0,0.0,5.0,0.0,1.0
OH,2023-01-20,3.769545454545456,79.35944439832706,0.8365591397849462,9.73723404255319,5.2494623655913975,16.0,0.0,3.0,2.0,1.0,0.0,7.0,0.0,2.0
OH,2023-01-21,0.3908866995073891,80.51474134187342,-0.924468085106383,1.8276595744680848,0.4515957446808511,9.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
OH,2023-01-22,1.3056122448979592,85.03525969114615,-2.813978494623656,0.993548387096774,-0.9102150537634408,24.0,7.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
OH,2023-01-23,6.58929503916449,88.43017013587753,-1.947872340425532,0.9170212765957448,-0.5154255319148936,26.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0
OH,2023-01-24,0.0765151515151515,80.61787582521715,-3.322105263157895,1.9694736842105265,-0.6763157894736842,17.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0
OH,2023-01-25,7.389285714285714,89.01280687653349,-2.011827956989247,4.953763440860215,1.470967741935484,27.0,6.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0
OH,2023-01-26,5.542268041237113,86.44670373169852,-1.6234042553191488,4.407446808510638,1.3920212765957447,25.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0,0.0
OH,2023-01-27,1.0136950904392763,72.14329269975651,-5.13404255319149,2.9553191489361703,-1.0893617021276596,10.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
OH,2023-01-28,0.1530026109660574,69.27177955743092,-3.178723404255319,6.334042553191489,1.5776595744680852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OH,2023-01-29,2.4420253164556964,79.34045331241538,-0.3021505376344086,8.260215053763442,3.979032258064516,23.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0
OH,2023-01-30,1.2867875647668394,90.92322766098488,-2.2763440860215054,3.7053763440860217,0.7145161290322581,29.0,7.0,0.0,2.0,0.0,10.0,12.0,0.0,0.0
OH,2023-01-31,1.737150127226463,73.9151101434836,-8.643157894736841,-0.9347368421052632,-4.788947368421052,15.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0
OH,2023-02-01,0.0812195121951219,65.5212629241402,-10.76,-3.098947368421052,-6.929473684210526,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-02-02,0.0047846889952153,61.229207168906186,-8.927659574468086,0.3946808510638298,-4.266489361702128,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-02-03,0.0502415458937198,59.53053325031963,-10.313829787234043,0.425531914893617,-4.944148936170213,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
OH,2023-02-04,0.0274698795180722,58.11894507181963,-12.111702127659576,-0.4161290322580644,-6.2575268817204295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-05,0.0031325301204819,53.67897106692703,-4.457446808510638,7.469473684210526,1.5223404255319148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-06,0.009090909090909,74.6002532410264,-1.2957446808510638,7.66,3.146276595744681,7.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0
OH,2023-02-07,0.0483490566037735,69.09181689949628,-1.284375,9.154166666666669,3.9348958333333335,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-08,0.7871121718377089,74.70210413195812,-1.874736842105263,11.737894736842104,4.931578947368421,24.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
OH,2023-02-09,8.88659090909091,75.18290464491558,1.4926315789473683,15.16842105263158,8.330526315789474,18.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0
OH,2023-02-10,0.9784869976359336,75.31178539264234,0.968421052631579,13.753684210526314,7.361052631578947,10.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0
OH,2023-02-11,0.0163461538461538,68.19251490744756,-5.78421052631579,5.903225806451613,0.0629032258064516,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-02-12,0.0012106537530266,56.223692963800666,-5.726595744680851,8.530851063829788,1.4021276595744685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-13,0.0,51.07936288413243,-3.865957446808512,12.25,4.192021276595745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-14,0.0128019323671497,60.38697375331351,-3.8904255319148935,13.26276595744681,4.6861702127659575,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
OH,2023-02-15,0.2355140186915887,49.83654377799315,1.598936170212766,16.83936170212766,9.219148936170212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
OH,2023-02-16,3.919858156028369,80.12583466347247,3.666315789473684,17.12526315789474,10.39578947368421,16.0,0.0,8.0,0.0,0.0,1.0,4.0,0.0,0.0
OH,2023-02-17,9.795305164319249,79.82286115121859,-2.943617021276596,11.309677419354838,4.155376344086021,17.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0
OH,2023-02-18,0.0883663366336633,62.21616351316526,-6.1553191489361705,3.724731182795699,-1.2123655913978495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-19,0.0031325301204819,50.05405719412976,-1.897849462365592,10.081720430107527,4.091935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-20,0.0769230769230769,58.32142697536627,1.3202127659574467,12.924468085106383,7.122340425531915,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-21,0.8002409638554216,59.97528579051374,0.6652631578947368,11.042105263157897,5.853684210526316,13.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-02-22,6.3721040189125295,70.74375978644075,0.7768421052631579,11.06,5.918421052631579,19.0,1.0,7.0,4.0,0.0,7.0,1.0,0.0,0.0
OH,2023-02-23,12.341588785046728,78.63346330163309,2.1784946236559137,16.682978723404254,9.445698924731182,16.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-02-24,0.0779376498800959,64.44346344053253,-2.573404255319149,13.45531914893617,5.44095744680851,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-25,0.2153284671532846,64.71458208237416,-3.3882978723404253,6.309574468085106,1.4606382978723405,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
OH,2023-02-26,0.0354679802955665,72.0349141847835,-2.6138297872340424,9.851063829787234,3.618617021276596,16.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0
OH,2023-02-27,2.7546099290780144,80.66679169557709,-1.4138297872340426,12.352127659574467,5.469148936170213,20.0,0.0,13.0,1.0,0.0,0.0,2.0,0.0,3.0
OH,2023-02-28,14.392650334075723,79.54488635795822,1.7106382978723405,12.361702127659576,7.036170212765957,10.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0
OH,2023-03-01,0.1799533799533799,67.41697088523941,0.483157894736842,14.468421052631578,7.475789473684211,4.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-03-02,0.8353348729792147,71.77254072672085,1.65625,16.417708333333334,9.036979166666669,8.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0
OH,2023-03-03,5.897963800904978,83.84235577291385,1.5166666666666666,10.529166666666669,6.022916666666667,19.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,2.0
OH,2023-03-04,35.56553911205074,76.55764073403796,1.4106382978723404,10.663829787234045,6.037234042553192,20.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0
OH,2023-03-05,0.0895104895104895,67.75966772323281,0.3210526315789473,11.297894736842103,5.809473684210526,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-03-06,0.21,61.68897126986181,0.6621052631578948,15.362105263157895,8.012105263157894,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-03-07,1.245372460496614,66.59768449884344,0.1552083333333333,13.448958333333332,6.802083333333333,14.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-03-08,0.0070422535211267,57.74253120822362,-2.8479166666666664,7.922916666666667,2.5375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-03-09,0.0638954869358669,67.72805579467139,-3.2427083333333333,8.579166666666667,2.6682291666666664,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-03-10,2.651981351981352,81.14174972185408,-1.0916666666666666,7.471875,3.1901041666666665,20.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0
OH,2023-03-11,1.4968973747016705,74.32193251039806,-0.8252631578947369,4.414736842105263,1.7947368421052632,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OH,2023-03-12,1.059950248756219,78.7192759406892,-1.4642105263157894,3.4084210526315792,0.9721052631578948,16.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
OH,2023-03-13,0.8880299251870325,82.58177518600063,-1.7873684210526315,2.3621052631578947,0.2873684210526316,19.0,7.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0
OH,2023-03-14,1.6577114427860695,73.06050491190476,-4.546875,1.5177083333333332,-1.5145833333333334,12.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0
OH,2023-03-15,0.1126237623762376,61.89015350819181,-6.475531914893618,4.209677419354839,-1.1376344086021506,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-03-16,0.0708133971291866,45.18230474260067,-3.836458333333333,11.638541666666669,3.9010416666666665,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-03-17,3.741743119266055,70.52685745951936,-0.6273684210526315,14.093684210526316,6.733157894736842,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-03-18,1.416504854368932,67.20220790221177,-5.029473684210527,5.762105263157895,0.3663157894736842,6.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0
OH,2023-03-19,0.1888059701492537,62.3114963757549,-7.933684210526316,1.6705263157894736,-3.131578947368421,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-03-20,0.0159904534606205,49.98739710937897,-6.553684210526316,5.801052631578948,-0.3763157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-03-21,0.0136890951276102,40.548402573993336,-4.10625,11.8,3.846875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-03-22,1.1709890109890109,68.15716797715375,0.8458333333333333,13.072916666666666,6.9593750000000005,17.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-03-23,10.765889830508474,88.20441299254763,5.598958333333333,15.089583333333332,10.344270833333333,21.0,2.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-03-24,23.424416135881103,83.70117039351594,3.8372340425531912,13.413829787234045,8.625531914893617,17.0,0.0,13.0,0.0,0.0,0.0,6.0,0.0,0.0
OH,2023-03-25,21.550632911392405,78.09470254943504,3.251578947368421,13.10842105263158,8.18,21.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,1.0
OH,2023-03-26,0.8232967032967032,61.99979845341641,-0.0557894736842105,16.4,8.172105263157896,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
OH,2023-03-27,1.370995670995671,72.53890835076079,1.6768421052631577,14.153763440860214,7.939247311827957,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-03-28,1.9192982456140348,73.42084473277912,0.1073684210526315,11.08736842105263,5.597368421052631,23.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
OH,2023-03-29,0.174669603524229,66.17982700404094,-1.8705263157894736,11.04421052631579,4.586842105263158,24.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
OH,2023-03-30,0.4801339285714285,56.84196358104074,-4.497916666666667,11.97263157894737,3.725263157894736,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-03-31,3.509745762711864,70.61100592241796,0.675531914893617,14.04255319148936,7.35904255319149,22.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-04-01,13.865684210526316,76.6673992378335,4.195744680851064,16.68936170212766,10.44255319148936,17.0,0.0,29.0,0.0,2.0,0.0,3.0,0.0,6.0
OH,2023-04-02,0.8955508474576271,70.6404145302996,0.7136842105263158,13.24,6.976842105263158,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
OH,2023-04-03,0.0601731601731601,63.07642600346325,1.398936170212766,14.786170212765958,8.10483870967742,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-04,0.2763440860215054,72.47052465808952,5.519791666666666,20.866315789473685,13.213157894736842,6.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-04-05,2.987923728813559,73.94152223204495,11.118947368421052,24.182105263157897,17.650526315789474,18.0,1.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2023-04-06,16.958284600389863,67.28010820661358,5.461458333333333,20.79583333333333,13.128645833333332,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-07,0.1038461538461538,58.11963836728653,1.084375,11.517021276595743,6.264893617021277,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-08,0.002972399150743,51.21245377557005,-0.2073684210526315,12.289473684210526,6.041052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-09,0.0,50.09865774561904,-0.4178947368421053,14.87263157894737,7.227368421052632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-10,0.0,46.85038927056329,0.3736842105263158,18.154736842105265,9.26421052631579,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-04-11,0.0,43.90705286469005,2.121875,21.715625,11.91875,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-12,0.0,44.57940494989784,6.666315789473684,24.624210526315792,15.645263157894735,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-13,0.0,42.3202604765322,8.283157894736842,26.51368421052632,17.398421052631576,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-14,0.0178947368421052,51.729754600907256,8.284210526315789,26.882105263157897,17.583157894736843,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-15,0.5726513569937369,63.183444264915686,11.308421052631578,26.473684210526315,18.891052631578948,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-16,1.1641949152542372,69.12090731889963,10.00315789473684,25.274736842105263,17.638947368421054,19.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0
OH,2023-04-17,4.015612648221343,71.74499772976594,3.430851063829788,16.06595744680851,9.74840425531915,15.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,2.0
OH,2023-04-18,1.2256410256410255,62.44043942172905,0.8863157894736843,10.592631578947367,5.739473684210527,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
OH,2023-04-19,0.0440329218106995,55.36607143476464,0.0656249999999999,17.445263157894736,8.773157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-20,0.0057613168724279,47.90521861990483,5.231578947368421,25.17395833333333,15.192105263157895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-21,0.968944099378882,56.91747189254132,8.846315789473683,26.137894736842103,17.492105263157896,19.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-04-22,17.16955684007707,78.27686298406847,6.013684210526315,18.14210526315789,12.077894736842106,25.0,0.0,10.0,0.0,2.0,0.0,3.0,0.0,0.0
OH,2023-04-23,2.1331923890063424,66.72268163885239,1.5505263157894738,11.862105263157895,6.706315789473685,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
OH,2023-04-24,0.6115942028985507,67.97877613965142,1.1389473684210527,8.695789473684211,4.917368421052632,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-25,0.2757763975155279,62.29958277318164,-1.1978947368421051,11.02,4.911052631578947,12.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-26,0.4457317073170731,66.92270091898438,0.5916666666666667,13.441666666666668,7.016666666666667,19.0,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
OH,2023-04-27,0.0801255230125523,55.03652452647619,0.5552083333333333,16.253125,8.404166666666667,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-04-28,10.547722772277227,76.26140433066514,5.666315789473684,17.426315789473684,11.546315789473685,25.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-04-29,7.636776859504132,78.97252300986473,9.21157894736842,17.12,13.16578947368421,21.0,1.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2023-04-30,5.722560975609756,76.6628905620074,6.786315789473685,16.09578947368421,11.441052631578948,19.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0
OH,2023-05-01,4.567334669338678,82.64007812491472,3.6520833333333336,11.016666666666667,7.334375,18.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
OH,2023-05-02,9.948554913294798,82.6371497653299,3.106315789473684,8.172631578947367,5.639473684210526,12.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
OH,2023-05-03,3.9250489236790607,79.10370107085373,3.3568421052631576,10.125263157894736,6.741052631578947,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-05-04,1.25,69.33802070169004,2.958947368421053,14.302105263157896,8.630526315789474,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2023-05-05,0.0210309278350515,61.13031836092156,3.249473684210526,18.97446808510638,11.111702127659576,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-06,0.0255364806866952,55.47871571813352,5.696842105263158,22.43578947368421,14.066315789473684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-07,5.2179074446680085,70.71553717662115,10.492631578947368,24.333684210526314,17.41315789473684,19.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-08,4.8754098360655735,80.70302389787373,12.634042553191488,22.825531914893617,17.72978723404255,20.0,1.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0
OH,2023-05-09,2.576967370441458,62.63422637264394,10.396875,21.292708333333334,15.844791666666666,11.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-10,0.0447368421052631,52.47284574756602,5.202083333333333,22.339583333333334,13.770833333333334,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-05-11,0.0220858895705521,51.859745373945,7.38659793814433,25.31134020618557,16.348969072164948,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-05-12,0.6598377281947262,64.72924072426223,10.406315789473684,26.75368421052632,18.58,12.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-05-13,8.992023346303501,79.95452169444455,14.736458333333331,24.914583333333336,19.82552083333333,26.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-05-14,2.165269461077844,60.73256393084595,13.075,23.228125,18.1515625,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-15,0.319009900990099,49.94947180365444,10.554166666666664,23.288541666666664,16.921354166666667,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
OH,2023-05-16,0.3049504950495049,61.91837994596228,9.426041666666666,22.601041666666664,16.013541666666665,9.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-05-17,1.1793650793650794,58.81450428011926,7.491578947368422,19.84947368421053,13.670526315789472,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-05-18,0.005189620758483,52.15797117163636,3.036842105263158,20.346315789473685,11.691578947368422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-19,0.4343373493975904,61.67403533229837,7.736842105263157,24.48315789473684,16.11,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-05-20,10.81056603773585,75.44236290265903,11.575531914893617,23.044210526315787,17.302659574468084,25.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0
OH,2023-05-21,1.8389112903225808,63.06325155819089,7.332631578947368,21.28210526315789,14.307368421052631,17.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2023-05-22,0.069,59.5748177008245,8.31578947368421,24.517894736842106,16.416842105263157,6.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-05-23,0.0,60.07485699767603,10.258947368421053,25.844791666666666,18.04736842105263,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-05-24,0.0005940594059405,60.02898484353587,10.66082474226804,26.62680412371134,18.643814432989693,5.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-05-25,0.0,55.26998759411145,7.42061855670103,23.25876288659793,15.339690721649484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-26,0.0,49.5524643148504,6.43125,21.13020833333333,13.780729166666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-05-27,0.0,48.89993783913943,7.361702127659575,23.86842105263158,15.614893617021275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OH,2023-05-28,0.0096969696969696,52.01963115402568,10.378125,25.133333333333336,17.755729166666665,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
OH,2023-05-29,0.0612774451097804,50.35249178915777,12.183157894736842,26.83052631578948,19.50684210526316,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-05-30,0.0091649694501018,57.6387990496368,13.911458333333334,29.460416666666664,21.6859375,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-05-31,0.038152610441767,56.77303254082841,15.049473684210527,29.71052631578948,22.38,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
OH,2023-06-01,0.0,50.24553895742505,13.498947368421051,30.11157894736842,21.805263157894736,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-06-02,0.0026104417670682,49.59536326960811,12.95625,31.30625,22.13125,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
OH,2023-06-03,0.0634538152610441,54.51430190682751,14.976842105263158,31.819791666666664,23.39315789473684,6.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,0.0
OH,2023-06-04,0.5855731225296443,54.70750224137823,13.327659574468084,29.74787234042553,21.53776595744681,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
OH,2023-06-05,0.0,47.45203646978461,10.091666666666669,26.476041666666664,18.283854166666668,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0
OH,2023-06-06,0.0409638554216867,55.17871606090716,10.4625,25.65578947368421,18.06736842105263,15.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
OH,2023-06-07,0.6695568400770713,51.99330018913887,9.052577319587629,25.034020618556703,17.043298969072165,16.0,1.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
OH,2023-06-08,0.0022088353413654,49.25056956328616,7.307368421052632,23.463541666666668,15.386315789473684,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
OH,2023-06-09,0.0,52.48612939038784,9.49157894736842,23.95833333333333,16.722631578947368,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
