STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
ND,2023-01-13,0.0347457627118644,90.81026494493643,-15.764556962025315,-6.4291139240506325,-11.096835443037977,13.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
ND,2023-01-14,0.0114035087719298,91.54636895098363,-10.935897435897436,-2.519230769230769,-6.727564102564102,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-01-15,0.0052173913043478,95.2706229540389,-7.671428571428572,0.0727272727272727,-3.7993506493506497,22.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-01-16,0.1300884955752212,96.72182221825209,-7.592307692307693,-1.81025641025641,-4.701282051282052,24.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
ND,2023-01-17,1.218018018018018,94.5677738184006,-10.80897435897436,-5.761038961038961,-8.297402597402597,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ND,2023-01-18,0.0299145299145299,94.16358989154996,-11.379746835443038,-6.72948717948718,-9.067307692307692,22.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ND,2023-01-19,0.0025862068965517,95.72387688032984,-9.737974683544303,-5.188607594936709,-7.463291139240507,22.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
ND,2023-01-20,0.0,95.51041867858186,-10.0875,-4.34375,-7.215625,22.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ND,2023-01-21,0.0,91.36795835462854,-12.9,-4.69620253164557,-8.798101265822785,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-01-22,0.0059322033898305,92.1334562256428,-15.581012658227849,-3.2556962025316456,-9.418354430379749,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-01-23,0.0681415929203539,91.28553746479191,-12.062025316455696,0.0253164556962025,-6.0183544303797465,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ND,2023-01-24,0.241025641025641,91.42384326492514,-10.662025316455695,-0.9063291139240506,-5.784177215189874,9.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
ND,2023-01-25,0.4153846153846154,90.82875819228826,-14.511392405063292,-3.469620253164557,-8.990506329113924,9.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0
ND,2023-01-26,0.7637931034482758,92.37932241780436,-11.373417721518988,-1.9341772151898733,-6.65379746835443,9.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
ND,2023-01-27,1.826126126126126,87.24756785081641,-13.99367088607595,-0.2797468354430379,-7.1367088607594935,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
ND,2023-01-28,0.1657894736842105,78.76066890283407,-24.371794871794872,-10.375641025641023,-17.37371794871795,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-01-29,0.0026315789473684,76.50203034108374,-26.9873417721519,-18.18076923076923,-22.59294871794872,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ND,2023-01-30,0.0445378151260504,72.93881314316666,-29.645,-17.38860759493671,-23.525316455696203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-01-31,0.0050420168067226,77.73288702577638,-27.49493670886076,-14.967088607594938,-21.231012658227847,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-02-01,0.0068965517241379,83.23839354433757,-23.266666666666666,-10.942666666666668,-17.104666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
ND,2023-02-02,0.0683333333333333,75.3456286982528,-25.12077922077922,-10.409090909090908,-17.764935064935067,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
ND,2023-02-03,0.0113043478260869,76.16513307415372,-23.46233766233766,-11.716883116883118,-17.589610389610392,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-02-04,0.0,81.36293784567339,-14.35657894736842,-0.3026315789473684,-7.3296052631578945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-05,0.0228070175438596,90.45016806083406,-9.435135135135136,1.5554054054054054,-3.939864864864865,7.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-02-06,0.0626086956521739,90.17216548544168,-7.412987012987013,0.8857142857142858,-3.263636363636364,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-07,0.0,83.88143993425835,-7.868831168831169,2.6506493506493505,-2.6090909090909093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-08,0.0,87.65576285516505,-6.367105263157894,3.403896103896104,-1.4776315789473684,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ND,2023-02-09,0.0773109243697478,85.78930766266403,-9.793506493506491,1.603896103896104,-4.094805194805195,9.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ND,2023-02-10,0.0,82.09792618789663,-12.298684210526316,-0.156578947368421,-6.227631578947369,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-11,0.0,81.1235486145165,-8.634666666666668,3.036,-2.799333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-12,0.0,87.7933188223905,-8.392,3.310666666666666,-2.540666666666666,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-02-13,0.0,84.17283691234853,-7.833766233766235,4.046753246753247,-1.8935064935064936,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-14,0.2362068965517241,90.16543514817386,-10.422368421052632,3.761842105263157,-3.330263157894737,8.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
ND,2023-02-15,0.9794871794871794,80.2432386068733,-18.593506493506496,-3.464935064935065,-11.02922077922078,4.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
ND,2023-02-16,0.0140350877192982,83.49205372704024,-18.67012987012987,-7.987012987012987,-13.328571428571427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-02-17,0.0175438596491228,80.90029771287632,-15.57792207792208,-2.9727272727272727,-9.275324675324676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-18,0.0,89.1920721020893,-9.957534246575342,2.258904109589041,-3.849315068493152,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-02-19,0.1266666666666666,88.97244398349059,-11.235135135135137,0.1689189189189188,-5.533108108108108,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-02-20,1.3545454545454545,87.97446110744688,-15.158666666666669,-4.534666666666667,-9.846666666666666,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0
ND,2023-02-21,0.7740384615384616,83.8632048155407,-22.776623376623377,-9.242857142857144,-16.00974025974026,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
ND,2023-02-22,1.374766355140187,76.59791238901613,-27.384415584415585,-17.441558441558442,-22.412987012987013,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
ND,2023-02-23,1.7723809523809524,74.72752184665522,-27.2922077922078,-20.906493506493504,-24.09935064935065,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
ND,2023-02-24,0.315929203539823,76.1967737206461,-31.60779220779221,-19.71168831168831,-25.65974025974026,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
ND,2023-02-25,0.0628318584070796,76.131572145825,-26.97763157894737,-12.739473684210523,-19.85855263157895,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-02-26,0.0424778761061946,81.46448099731616,-18.836842105263155,-4.401315789473684,-11.61907894736842,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-02-27,0.0111111111111111,81.92726406776052,-13.773076923076925,-0.0307692307692307,-6.901923076923077,8.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ND,2023-02-28,0.6552631578947369,84.80033273874118,-16.02857142857143,-0.551948051948052,-8.29025974025974,7.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-03-01,5.731623931623932,81.35412973225458,-17.058441558441558,-6.325974025974026,-11.692207792207792,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
ND,2023-03-02,0.6771186440677965,83.98693370086814,-19.28846153846154,-6.797435897435898,-13.042948717948718,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
ND,2023-03-03,0.0277310924369747,82.04638736877759,-12.412820512820511,-0.658974358974359,-6.535897435897436,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-03-04,0.0,83.61201001162513,-12.359210526315788,1.1644736842105263,-5.597368421052631,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-03-05,0.7778761061946903,91.20523769313742,-13.551948051948052,-1.0805194805194809,-7.316233766233767,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-03-06,2.476315789473684,80.04328410276278,-17.04102564102564,-6.052564102564103,-11.546794871794871,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-03-07,0.7728070175438596,78.0328830246343,-18.91923076923077,-11.453846153846154,-15.18653846153846,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-03-08,2.359459459459459,86.70271500937187,-16.555128205128206,-10.42051282051282,-13.487820512820512,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
ND,2023-03-09,0.58,89.80975213453108,-13.36103896103896,-7.337662337662338,-10.349350649350647,10.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ND,2023-03-10,2.058333333333333,92.26480491694888,-11.05897435897436,-4.778205128205128,-7.918589743589743,10.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ND,2023-03-11,6.418691588785046,92.01425042107944,-9.81948051948052,-3.2935064935064933,-6.556493506493506,9.0,8.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0
ND,2023-03-12,3.4009803921568627,87.59320599332338,-15.49078947368421,-5.360526315789474,-10.425657894736842,8.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0
ND,2023-03-13,0.1168141592920354,82.45199949599147,-22.343589743589742,-6.971794871794871,-14.657692307692306,6.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
ND,2023-03-14,0.0025862068965517,87.22203249408531,-17.662337662337663,-2.7974025974025976,-10.22987012987013,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
ND,2023-03-15,0.3581196581196581,89.32681716825526,-11.13157894736842,-0.1428571428571428,-5.652631578947369,9.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-03-16,1.1974789915966386,87.62099327836033,-12.005194805194805,-2.6090909090909093,-7.307142857142857,8.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
ND,2023-03-17,0.1462264150943396,82.70121977422744,-19.070666666666668,-6.618666666666666,-12.844666666666669,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0
ND,2023-03-18,0.0216216216216216,79.46615270291225,-21.293333333333333,-9.238666666666669,-15.266,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-03-19,0.0,77.07881256430319,-18.05733333333333,-4.688000000000001,-11.372666666666667,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-03-20,0.0,88.46171171113666,-16.926923076923078,-3.797435897435897,-10.362179487179487,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-03-21,0.8842105263157894,86.36049157700212,-15.796153846153844,-5.898717948717949,-10.847435897435895,9.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
ND,2023-03-22,3.6779661016949152,89.7289774510182,-14.814102564102564,-4.288461538461538,-9.551282051282053,13.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-03-23,0.0396551724137931,89.3401553611558,-18.23246753246753,-2.4324675324675327,-10.332467532467533,19.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-03-24,0.1042016806722689,91.2357769077594,-14.58076923076923,-0.158974358974359,-7.369871794871795,16.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-03-25,0.0,90.89697146456528,-12.760526315789471,-0.3236842105263158,-6.542105263157895,15.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-03-26,0.0,88.00125595479201,-15.467105263157896,-2.468421052631579,-8.967763157894737,15.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-03-27,0.1359649122807017,84.75178501551571,-15.105128205128208,-3.853846153846154,-9.47948717948718,11.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
ND,2023-03-28,0.9327731092436976,83.92455614624882,-17.827272727272728,-6.444155844155844,-12.135714285714286,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ND,2023-03-29,0.2641025641025641,81.6996860501611,-21.493589743589745,-6.0256410256410255,-13.759615384615383,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-03-30,0.0042016806722689,83.22820936206159,-17.833333333333332,-3.5461538461538464,-10.689743589743587,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
ND,2023-03-31,0.0924369747899159,84.44136498748215,-12.405128205128204,-1.412820512820513,-6.908974358974358,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0
ND,2023-04-01,0.0983333333333333,81.71482222026421,-13.2,0.959493670886076,-6.120253164556962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-02,0.2847457627118644,86.05129256775817,-8.161538461538461,3.691025641025641,-2.2352564102564103,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-03,0.6372881355932203,90.16735201224392,-7.506172839506172,2.096296296296296,-2.7049382716049384,6.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
ND,2023-04-04,1.273109243697479,90.78118338654642,-10.01012658227848,-3.172151898734177,-6.59113924050633,9.0,5.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
ND,2023-04-05,7.592307692307692,86.1099506433938,-10.9325,-4.315189873417721,-7.611392405063291,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0
ND,2023-04-06,0.4923728813559321,77.31620156767565,-13.9,-2.52,-8.209999999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
ND,2023-04-07,0.2184873949579832,87.34759159691758,-12.587341772151898,-0.2417721518987341,-6.4145569620253164,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-04-08,0.0260504201680672,88.06159926508757,-9.335064935064937,3.0636363636363635,-3.1357142857142857,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-04-09,0.0,84.51908590962088,-5.223376623376623,7.1571428571428575,0.9668831168831168,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-04-10,0.0201612903225806,78.7555099532128,-1.27875,11.455,5.088125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-11,0.0104838709677419,78.09704669246631,1.9860759493670888,15.2,8.593037974683545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-04-12,0.0,77.97428541174813,2.010126582278481,14.468354430379748,8.239240506329114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-04-13,0.1377952755905512,85.8345119806687,0.579746835443038,9.435443037974684,5.007594936708861,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-14,0.5085271317829457,88.70803713692932,0.4911392405063292,6.435443037974683,3.4632911392405066,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-15,0.3325581395348837,82.89707172303426,-1.1324675324675324,6.274025974025975,2.5707792207792206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-16,0.0024193548387096,67.56731587067112,-3.401315789473684,8.736842105263158,2.6677631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-17,0.0024193548387096,59.64157896896494,-2.69,11.05375,4.181875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-04-18,0.0282258064516129,62.14471909325102,-0.925,10.631645569620252,4.85126582278481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-19,3.413235294117647,78.75147550026804,-0.2556962025316456,8.40379746835443,4.074050632911392,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-20,2.13953488372093,88.64453294907035,-2.307407407407408,5.135,1.385625,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-04-21,6.556,88.62081883164795,-3.585,1.691139240506329,-0.9765822784810128,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
ND,2023-04-22,0.6479338842975206,72.09924593732327,-5.035443037974684,3.191025641025641,-0.9474358974358972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-23,0.0,68.35130701640344,-5.8820512820512825,6.510389610389611,0.3084415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-24,0.0,65.9240957214666,-4.795,8.88125,2.043125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-04-25,0.0023255813953488,62.82422005343122,-3.580246913580247,10.409876543209878,3.414814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-26,0.0716417910447761,62.80577462641672,-0.6345679012345679,12.96172839506173,6.16358024691358,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-04-27,1.4493333333333334,74.98017356439523,2.181481481481481,13.774074074074075,7.977777777777779,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-28,2.8178807947019866,72.52930589234454,1.28,12.51375,6.896875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-29,0.3568181818181818,65.91545378387559,0.9607594936708862,12.974683544303796,6.967721518987342,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ND,2023-04-30,0.5335714285714286,65.04400972786149,-1.3873417721518986,12.988607594936708,5.800632911392405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-01,0.0,55.9717459388598,-1.805263157894737,13.567105263157892,5.880921052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-02,0.0,47.42863295370592,-1.6881578947368423,16.57894736842105,7.445394736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-03,0.0,38.96134272918368,1.818181818181818,22.506493506493506,12.162337662337665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-04,0.0,45.50122604919178,3.957142857142857,24.60909090909091,14.283116883116882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-05,0.0,53.62601247550274,3.672727272727273,22.05584415584416,12.864285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-05-06,1.885185185185185,66.51114859170637,5.707894736842105,18.19868421052632,11.953289473684212,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-07,12.36608187134503,86.01294082471124,7.118666666666666,14.705333333333334,10.912,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-08,3.8943037974683534,89.61635545190542,6.954545454545454,15.023376623376622,10.98896103896104,8.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-09,1.049375,79.85456634379804,5.212987012987012,18.65974025974026,11.936363636363636,10.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-10,5.437125748502994,72.09830044060249,7.96578947368421,23.58815789473684,15.776973684210526,11.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-11,2.76986301369863,67.77374062821298,10.31038961038961,25.07922077922078,17.694805194805195,11.0,1.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
ND,2023-05-12,13.41923076923077,83.54893680255755,11.78,21.712,16.746000000000002,7.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-13,16.739080459770115,85.64716380812605,11.113157894736842,18.360526315789475,14.736842105263158,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-14,4.2275,61.58762664848573,8.685135135135136,20.221621621621622,14.453378378378378,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-15,0.2601398601398602,51.48728285572079,7.651351351351352,24.18513513513513,15.918243243243245,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-16,0.0163120567375886,50.63374578139173,9.176623376623375,25.8948051948052,17.535714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-05-17,0.4743055555555555,58.2375855935579,9.677922077922078,24.74025974025974,17.209090909090907,5.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0
ND,2023-05-18,2.0246913580246915,74.9796276082583,5.124675324675325,18.12857142857143,11.626623376623376,9.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
ND,2023-05-19,0.3986301369863014,61.76157331830896,2.8701298701298703,15.815584415584414,9.342857142857143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-20,0.0179856115107913,51.40172107210525,5.478378378378378,22.772972972972973,14.125675675675677,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-05-21,0.1654929577464788,60.57086230378956,8.448,25.674666666666667,17.061333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-05-22,0.0020833333333333,55.96604374736489,9.561038961038962,26.485714285714288,18.023376623376624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2023-05-23,0.4986394557823129,56.52273712885181,11.774025974025976,28.74935064935065,20.26168831168832,3.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-05-24,1.3768211920529805,64.76780259340609,13.35921052631579,28.57894736842105,20.969078947368423,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ND,2023-05-25,0.5404255319148936,59.786538713971886,13.714285714285714,27.906493506493508,20.810389610389613,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-26,0.4944444444444444,59.93692687004445,14.425,28.73157894736842,21.57828947368421,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2023-05-27,2.6207142857142856,63.203012143797466,14.577027027027029,28.45810810810811,21.517567567567568,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
ND,2023-05-28,3.301449275362319,59.52313667659759,13.875342465753423,27.683561643835617,20.77945205479452,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-29,2.289261744966443,70.6872871748333,13.738666666666669,27.124,20.43133333333333,7.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-30,3.981547619047619,71.00459750223433,12.557333333333332,27.752,20.154666666666664,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2023-05-31,1.097972972972973,69.1328793901726,13.001315789473685,28.41578947368421,20.708552631578947,3.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
