areasymbol,awc_r_wmean,om_r_wmean,ph1to1h2o_r_wmean,n_records
VA109,0.14876487252124648,3.0204815864022665,5.3907988668555245,141.0
VA111,0.1539760981912145,5.878068475452196,5.470704134366923,47.0
VA113,0.15587598027326383,1.7592570135014958,5.296677176813,171.0
VA115,0.14624223602484474,3.315527950310559,5.050931677018633,32.0
VA117,0.14645569620253165,1.2701898734177215,5.669164556962025,64.0
VA119,0.1308835341365462,2.9640562248995987,5.036104417670683,58.0
VA121,0.16182625863770975,1.9664980256663378,5.3860315893385975,108.0
VA125,0.15549205071442945,1.905639967800362,5.1535117729925535,136.0
VA127,0.13452820512820512,3.8526923076923074,5.06551282051282,96.0
VA131,0.08219975490196078,1.9560355392156865,5.6582107843137255,50.0
VA133,0.16473499061913696,2.1053588180112572,4.858677298311445,68.0
VA135,0.1335780015156436,1.3667045577568473,5.457951715925084,152.0
VA137,0.16136593712126612,1.5537712982105938,5.318770941755185,181.0
VA139,0.1464772727272727,3.4860645933014345,5.1125,121.0
VA141,0.13600110987791342,3.0803829078801335,5.219766925638179,175.0
VA143,0.12801348964188214,1.2783041593062472,5.3944274931748835,87.0
VA145,0.13416998294485502,1.2816230812961906,5.266856168277431,55.0
VA147,0.14190668824163968,1.331816343042071,5.421548004314994,115.0
VA149,0.14270391061452514,1.8217877094972064,5.021983240223464,60.0
VA153,0.15517723066177755,2.1256547930853853,5.132818229439497,207.0
VA155,0.15742886007745413,4.381335241623169,5.3360835157433915,97.0
VA157,0.14958971553610503,2.141821663019694,5.107672319474837,107.0
VA159,0.1366407322654462,3.02116704805492,4.944027459954233,43.0
VA161,0.14938898667337194,1.9709580085491574,5.272806135277847,126.0
VA163,0.15734620480787434,1.9054277872420975,5.295381412076472,238.0
VA165,0.14869565217391306,3.0758415938757477,5.432063990578074,194.0
VA167,0.14899480887210947,5.149864322793771,5.378291647003303,169.0
VA169,0.1543932481751825,3.168491484184915,5.4794251824817515,123.0
VA171,0.1523243243243243,4.056801801801802,5.422207207207208,176.0
VA173,0.1627768911586339,3.629468560485158,5.5112192786466645,105.0
VA175,0.12545743639921722,2.5822529354207435,5.390875733855186,104.0
VA177,0.1347307632277197,1.5242703293272983,5.209333541439051,140.0
VA179,0.14682018572366567,1.9299080761654626,5.122765219022605,169.0
VA181,0.14930604093859212,2.9103844233649516,5.049375936095857,94.0
VA183,0.13314323607427056,1.9248010610079576,5.182281167108753,89.0
VA185,0.14489668777904682,5.086413664209324,5.312179420620911,148.0
VA187,0.14910692693038521,3.9500345482812227,5.338953187078943,95.0
VA191,0.17808959306964556,1.6419126866522284,5.389786846004787,142.0
VA193,0.14947045280122795,3.455007674597083,5.011435149654644,43.0
VA195,0.1588147003641982,5.193858293786558,5.366968325791855,173.0
VA197,0.15873063683304647,3.7473106712564546,5.4920395869191045,93.0
VA510,0.14902600264433669,1.213741736447774,5.078713089466725,54.0
VA515,0.1578930817610063,1.6839622641509435,5.566037735849056,12.0
VA540,0.16438147471054235,1.7007921998781232,5.2914381474710535,59.0
VA550,0.1605655108215034,9.348266232255062,5.014777751919944,154.0
VA600,0.1651198990323938,1.5375683634833823,5.914177534707615,49.0
VA606,0.25100631221170183,44.588845593590676,4.932441126487011,255.0
VA610,0.1640909090909091,1.5207070707070707,5.886026936026936,24.0
VA630,0.11551864801864804,1.5702214452214451,5.172027972027972,40.0
VA631,0.1468283802401102,1.379403660696713,5.355372958079117,156.0
VA653,0.13784155062100115,1.3284719608581106,5.214471208129471,109.0
VA695,0.12731455660903515,3.066508644729504,5.121890686001115,82.0
VA715,0.12144656820156387,3.7568418766290175,5.208166811468289,61.0
VA760,0.12303582395087002,1.6836745138178095,5.133551688843398,96.0
VA790,0.16320837238363015,2.105201499531397,5.749953139643861,76.0
VA800,0.12045492371705965,4.767128987517337,5.026990291262138,63.0
VA810,0.1476699629171817,10.890482076637824,4.8803770086526574,113.0
VA820,0.1493602080624187,3.5376462938881663,5.179245773732119,77.0
VA840,0.16160805626598465,5.618606138107417,5.815632992327366,68.0
VA850,0.16745141836050928,9.57236989055171,5.0817511726602635,79.0
