areasymbol,awc_r_wmean,om_r_wmean,ph1to1h2o_r_wmean,n_records
MS131,0.1397577034500922,1.8156439294179612,5.044403476428761,117.0
MS133,0.1749493184201328,1.3880129325410695,5.626267039496679,106.0
MS135,0.20407764907764908,1.454088374088374,5.353432003432003,113.0
MS137,0.20548830529339351,1.4525892490767336,5.411407468198605,97.0
MS139,0.18929612076531505,1.4224855186940495,5.139740214147796,139.0
MS141,0.16580610021786493,1.5476851851851852,4.927723311546842,46.0
MS143,0.15933452700686365,2.080987764846314,6.277051626380185,91.0
MS145,0.18260006303183107,1.6326820044122279,5.261266939804601,86.0
MS147,0.16462063428342033,1.6694098755519873,5.067422721798475,138.0
MS149,0.20121612833297206,1.452688055495339,5.817363971385217,127.0
MS151,0.17567852672984086,1.534993742177722,6.176166636867513,137.0
MS153,0.14037595230208677,1.8468449817820467,5.185309705200398,173.0
MS155,0.19528989098116945,1.62865460852329,5.241798810703667,103.0
MS157,0.19189763136400761,1.7010182412197115,5.746474271712497,105.0
MS159,0.17207678883071553,1.6315133383196212,5.049339316878584,145.0
MS161,0.19597512569462824,1.4863985181264885,5.293940195818999,97.0
MS163,0.2093220338983051,1.420611893134157,5.748635449583452,93.0
