STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
TX,2011-01-30,0.3311904761904762,71.62038964041335,6.545474137931034,22.423655913978493,14.482435344827588,51.0,10.0,15.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,23.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0
TX,2011-01-31,1.2210567823343847,74.79135817863137,5.315434782608696,19.536717062634988,12.422173913043478,73.0,20.0,10.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,1.0,25.0,2.0,0.0,13.0,1.0,7.0,2.0,0.0,2.0
TX,2011-02-01,6.744382414515004,78.82638421001666,-3.998908296943232,15.840829694323144,5.914442013129103,66.0,7.0,47.0,16.0,5.0,7.0,0.0,16.0,7.0,0.0,23.0,17.0,0.0,0.0,22.0,2.0,17.0,2.0,0.0,1.0
TX,2011-02-02,0.7421461897356143,65.70071174345226,-10.186117136659435,-0.1514038876889849,-5.171304347826087,12.0,1.0,2.0,4.0,0.0,1.0,0.0,9.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0
TX,2011-02-03,0.1620500782472613,64.70545349815416,-9.921908893709327,-3.930151843817787,-6.94281045751634,42.0,1.0,1.0,4.0,0.0,3.0,0.0,16.0,0.0,0.0,0.0,18.0,3.0,3.0,11.0,9.0,15.0,7.0,0.0,2.0
TX,2011-02-04,2.0943396226415096,72.16741282939616,-9.580088495575222,-1.4262114537444934,-5.503769401330376,51.0,2.0,0.0,18.0,0.0,16.0,0.0,11.0,0.0,0.0,1.0,21.0,4.0,4.0,9.0,8.0,21.0,9.0,0.0,4.0
TX,2011-02-05,0.2798531810766721,56.88033699055254,-8.060087719298245,7.979649890590809,-0.0427312775330396,5.0,0.0,2.0,5.0,1.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
TX,2011-02-06,0.4022690437601296,59.88365795291261,-2.157423580786026,16.029193899782133,6.939934354485777,30.0,9.0,2.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,14.0,1.0,4.0,1.0,1.0,0.0
TX,2011-02-07,0.8975403535741737,62.36153759440056,-1.1804301075268815,14.294871794871796,6.532258064516129,9.0,4.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-08,0.0840093603744149,58.06024226909832,-2.3539614561027835,13.410660980810237,5.524356223175966,5.0,2.0,1.0,2.0,1.0,2.0,1.0,9.0,1.0,0.0,4.0,2.0,3.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0
TX,2011-02-09,2.392846715328467,72.6265048778409,-6.585129310344827,12.465738758029978,2.8970842332613387,56.0,2.0,0.0,14.0,0.0,6.0,0.0,13.0,6.0,0.0,5.0,17.0,5.0,1.0,27.0,12.0,21.0,8.0,0.0,3.0
TX,2011-02-10,1.048454404945904,60.891654798081554,-9.33773987206823,3.7104255319148938,-2.821688034188034,3.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-11,0.0071874999999999,55.48512093953868,-8.590732758620689,8.19317697228145,-0.1911637931034482,14.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-12,0.0094779116465863,48.46433353174624,-5.699139784946237,14.815450643776824,4.560967741935484,14.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-13,0.0004045307443365,48.778423355393045,-2.00824295010846,19.694360086767897,8.849021739130436,34.0,15.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
TX,2011-02-14,0.0171653543307086,60.71920049397277,2.68351409978308,22.95754310344828,12.826030368763558,54.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-15,0.0263322884012539,67.34811323426113,6.354389721627409,23.272921108742004,14.808244111349037,33.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-16,0.0379984362783424,69.73069382801928,9.398488120950324,25.0637339055794,17.225974025974025,39.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-17,0.035569422776911,69.60427308835517,12.109227467811158,25.29593147751606,18.706437768240345,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-18,0.0612480739599383,70.55647218396815,12.302345415778252,25.72208067940552,19.013113006396587,58.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-19,0.1055425448868071,78.44808749239222,11.68509719222462,24.96522678185745,18.3232683982684,77.0,15.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,25.0,3.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0
TX,2011-02-20,0.1558306709265175,73.24464547939712,13.177440347071585,24.85367965367965,19.021086956521746,45.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-21,0.0229430379746835,67.01763685378592,11.667614879649893,25.087363834422657,18.38881578947368,31.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-22,0.0430588235294117,61.93764316673228,6.942265795206971,22.50410367170626,14.708714596949893,24.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-23,0.1378858024691358,72.40974269191992,9.031385281385282,22.7209051724138,15.882034632034632,78.0,8.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,1.0,0.0,26.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-24,0.4804163454124904,69.20211615360907,11.948927038626609,25.00920770877944,18.47972103004292,59.0,6.0,17.0,0.0,2.0,0.0,2.0,26.0,0.0,0.0,0.0,24.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-25,1.81920428462127,58.47573232769508,4.133405172413793,23.158369098712445,13.63771551724138,33.0,18.0,5.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-26,0.0230145867098865,69.97948774279557,5.279295154185022,22.02056892778993,13.63887665198238,71.0,6.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,28.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0
TX,2011-02-27,0.1513556618819777,72.30665364251064,10.49890590809628,26.05401301518438,18.273741794310723,57.0,0.0,11.0,0.0,0.0,0.0,4.0,53.0,0.0,0.0,1.0,22.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
TX,2011-02-28,0.9301724137931036,47.75620649264541,7.9255913978494625,25.88779443254818,16.903870967741938,28.0,0.0,11.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,11.0,7.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-01,0.0153318077803203,48.984927773308414,2.636595744680851,21.632415254237287,12.136170212765958,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-02,0.0064687975646879,48.24628817961096,3.861228813559322,23.72959830866808,13.797563559322034,19.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-03,0.0028265851795263,56.108646479905936,5.93755364806867,25.234754797441365,15.585193133047207,51.0,16.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TX,2011-03-04,0.0527078565980167,66.79065170618048,9.992703862660944,25.720512820512823,17.86051502145923,34.0,6.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,1.0,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-05,2.0893850658857978,65.23941578563651,6.218201284796574,21.81327623126338,14.01573875802998,34.0,0.0,41.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,1.0,9.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-06,0.8983154670750383,48.65063921626875,0.0565874730021598,17.57521551724138,8.804859611231102,4.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-07,0.0320798158096699,57.64835010540618,3.506437768240344,20.45117773019272,11.976287553648069,29.0,1.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,1.0,13.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
TX,2011-03-08,0.391497366440933,69.61956452709286,8.895043103448277,23.69763440860215,16.29310344827586,56.0,3.0,9.0,0.0,0.0,2.0,2.0,24.0,0.0,0.0,1.0,22.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
TX,2011-03-09,0.84203007518797,58.21132150305719,6.69071729957806,23.454430379746835,15.072573839662446,35.0,5.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,14.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-10,0.0061302681992337,40.40845740853968,2.427021276595745,21.0727078891258,11.745309168443498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TX,2011-03-11,0.0027928626842513,40.56173473276209,3.4980851063829785,23.072127659574463,13.285106382978723,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
TX,2011-03-12,0.0008681925808997,55.33237266069564,8.13116883116883,26.262795698924734,17.194372294372293,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-13,0.0062992125984251,67.79112309540851,11.278755364806866,25.62997858672377,18.45203862660944,15.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-14,0.8038202247191011,69.52743987902574,8.63163481953291,23.35741525423729,15.992781316348196,40.0,3.0,32.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,15.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0
TX,2011-03-15,1.2100763358778626,62.13009437677353,5.322245762711864,21.431923890063423,13.371504237288136,14.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-16,0.0817835365853658,68.7692845728188,8.214406779661017,24.41525423728813,16.31483050847458,42.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-17,0.0204475308641975,66.183460302395,13.382553191489365,27.73622881355932,20.554574468085107,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-18,0.067055167055167,65.09681156731386,15.303837953091683,29.533617021276594,22.41588486140725,14.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-19,0.1612390786338363,69.23402393307556,14.752370689655171,28.055387931034485,21.403879310344827,22.0,3.0,8.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-20,0.1767187499999999,67.10574323621634,14.711802575107296,27.270322580645164,21.00032258064516,20.0,1.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-21,0.0021621621621621,68.25628696181863,15.593347639484978,27.53733905579399,21.56268817204301,29.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-22,0.0002329192546583,63.20901620580976,16.158474576271185,27.58834745762712,21.873411016949152,10.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-23,0.0031514219830899,54.0704211372078,13.396194503171246,28.10717299578059,20.75317124735729,29.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-24,0.0225134926754047,49.23431297895895,10.785381355932204,27.47542372881356,19.13040254237288,25.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-25,0.0142746913580246,60.20680098589782,11.841666666666663,27.930703624733475,19.888141025641023,29.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-26,0.0225498007968127,61.71756035078743,13.64427645788337,28.963930885529155,21.29729437229437,31.0,2.0,2.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
TX,2011-03-27,0.3789929189614476,71.2542256774819,10.9587852494577,25.89175704989154,18.42527114967461,60.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,23.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
TX,2011-03-28,0.0451266308518802,74.81087395605581,9.271092077087795,21.60942184154176,15.440256959314777,54.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,17.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-29,0.2507451564828614,78.56140610639568,9.790021231422504,21.35169491525424,15.57643312101911,84.0,3.0,7.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,28.0,7.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-30,1.0166788055353242,73.1312506595781,6.4380042462845015,19.380851063829788,12.907036247334752,45.0,2.0,15.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,16.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TX,2011-03-31,0.019751166407465,60.57811253349513,5.49662447257384,21.69430379746836,13.595464135021096,38.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-01,0.0034039334341906,56.41823920340733,8.1955223880597,28.11063829787234,18.144562899786777,48.0,13.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-02,0.0144297905352986,60.47751623189834,11.946268656716418,30.76772823779193,21.343816631130064,34.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,16.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-03,0.0178654292343387,66.21490218083805,15.535607675906183,31.145531914893617,23.340618336887,23.0,0.0,0.0,0.0,0.0,0.0,4.0,29.0,0.0,0.0,1.0,9.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-04,2.009144111192392,56.01169821211768,12.20042194092827,29.71712473572939,20.976955602537,39.0,0.0,30.0,0.0,6.0,0.0,3.0,43.0,0.0,0.0,10.0,17.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0
TX,2011-04-05,0.8879080118694362,35.39610211616673,3.369052631578948,23.430672268907564,13.39357894736842,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-06,0.0009789156626506,45.68695510770768,7.040851063829787,27.141437632135307,17.10031914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-07,0.0068778979907264,61.76886779630805,13.22972399150743,30.28046218487395,21.757749469214435,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-08,0.0011380880121396,63.01423542756404,16.682543103448275,30.91538461538461,23.79698275862069,35.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-09,0.0020170674941815,60.89071100505237,17.80303687635575,32.766163793103445,25.271258134490235,25.0,1.0,1.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-10,0.1726209048361934,61.21434893548284,18.336622807017545,32.24095860566449,25.302192982456138,19.0,0.0,13.0,0.0,1.0,0.0,3.0,21.0,0.0,0.0,4.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-11,5.424461431549688,50.58501781887546,13.425427350427352,29.603177966101697,21.50844017094017,36.0,0.0,37.0,2.0,2.0,0.0,0.0,13.0,0.0,0.0,4.0,11.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-12,0.1620715350223547,40.38261061134468,7.963135593220339,26.96377118644068,17.464543524416133,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-13,0.003539156626506,50.21838460931167,9.23987341772152,28.372268907563026,18.80611814345992,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TX,2011-04-14,0.0290468986384266,61.19858227649027,13.012127659574467,29.315889830508475,21.173191489361702,22.0,0.0,13.0,0.0,1.0,0.0,2.0,19.0,0.0,0.0,1.0,7.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
