STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
PA,2007-01-11,-4.067164179104478,0.1100775193798449,57.729077774884914,-9.403731343283582,1.269402985074627,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
PA,2007-01-12,0.8879699248120301,0.91796875,63.70252911858737,-4.731578947368421,6.507518796992481,13.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
PA,2007-01-13,7.048846153846154,4.844488188976378,85.74355507744254,3.77,10.329770992366411,41.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
PA,2007-01-14,7.676335877862596,5.13201581027668,93.58835797393148,5.193939393939394,10.165648854961832,50.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0
PA,2007-01-15,7.6045801526717565,7.71547619047619,91.8294562296444,4.273282442748092,10.93587786259542,51.0,14.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,9.0,1.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0
PA,2007-01-16,4.566044776119403,5.679446640316206,70.60034739266915,-2.135820895522388,11.267910447761194,14.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,4.0,0.0,0.0
PA,2007-01-17,-4.43544776119403,0.462890625,56.64785133512397,-9.52462686567164,0.6537313432835822,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
PA,2007-01-18,-4.668421052631579,0.0614785992217898,64.17840900805278,-8.933582089552239,-0.3984962406015037,4.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0
PA,2007-01-19,-2.1154135338345865,0.5796875,69.7271860668011,-6.039849624060151,1.8090225563909768,18.0,6.0,1.0,3.0,0.0,1.0,11.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,9.0,2.0,0.0,0.0
PA,2007-01-20,-3.5477099236641223,0.9397590361445785,57.86005869385444,-7.180916030534352,0.0854961832061068,11.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,3.0
PA,2007-01-21,-6.87557251908397,0.2164658634538152,65.03018404059137,-10.64351145038168,-3.1076335877862595,19.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,7.0,3.0,0.0,1.0
PA,2007-01-22,-5.078195488721804,0.9872,87.211958835053,-8.11127819548872,-2.045112781954887,38.0,7.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,6.0,1.0,1.0,4.0,3.0,9.0,2.0,0.0,1.0
PA,2007-01-23,-2.378731343283582,0.6384920634920636,75.88225504233107,-4.701481481481482,-0.0626865671641791,24.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0
PA,2007-01-24,-1.7951851851851852,0.2776892430278884,72.84185699579963,-4.254814814814814,0.6644444444444444,15.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0
PA,2007-01-25,-4.199259259259259,1.0561264822134386,72.36269193147025,-8.342222222222222,-0.0562962962962962,22.0,14.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,3.0,0.0,4.0
PA,2007-01-26,-9.749621212121212,0.6718253968253969,64.74363515542615,-15.95,-3.5492424242424243,10.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
PA,2007-01-27,-5.807751937984497,0.525609756097561,68.52889053415707,-11.68,0.0728682170542635,10.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0
PA,2007-01-28,-1.6015384615384614,0.7193548387096774,74.93000444946557,-5.646153846153847,2.443076923076924,23.0,7.0,0.0,0.0,0.0,2.0,21.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,4.0
PA,2007-01-29,-5.860902255639098,1.1325490196078432,67.17943433485569,-10.729323308270676,-0.9924812030075189,12.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0
PA,2007-01-30,-6.92218045112782,0.350197628458498,69.25712101038827,-11.009022556390978,-2.835338345864662,23.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,4.0
PA,2007-01-31,-6.7094696969696965,1.431372549019608,66.45222035680416,-10.998496240601504,-2.4295454545454547,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
PA,2007-02-01,-5.939925373134328,0.0398406374501992,63.47051482861188,-9.896268656716416,-1.983582089552239,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
PA,2007-02-02,-3.347368421052632,0.7819277108433734,81.14266578467999,-7.425373134328358,0.7736842105263159,26.0,11.0,0.0,0.0,1.0,2.0,21.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,4.0
PA,2007-02-03,-7.008396946564885,2.2158536585365853,56.64250026527435,-13.382442748091602,-0.6343511450381679,4.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0
PA,2007-02-04,-10.354615384615384,0.0832653061224489,48.27813217863415,-15.268461538461535,-5.440769230769231,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
PA,2007-02-05,-13.764503816793894,0.0906882591093117,50.93223587533585,-18.26030534351145,-9.290909090909093,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
PA,2007-02-06,-14.564285714285711,0.1031872509960159,54.32723573139199,-18.34436090225564,-10.784210526315787,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
PA,2007-02-07,-12.815151515151516,0.5270916334661355,60.128971581262654,-16.71818181818182,-8.912121212121212,16.0,1.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
PA,2007-02-08,-11.143233082706766,0.0402390438247011,55.710525572897545,-15.349624060150376,-6.936842105263158,4.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
PA,2007-02-09,-9.39360902255639,0.0374501992031872,55.32206864782055,-13.55563909774436,-5.231578947368421,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
PA,2007-02-10,-8.42576923076923,0.0222672064777327,58.99895713894032,-12.456923076923076,-4.394615384615384,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0
PA,2007-02-11,-9.055384615384616,0.0068825910931174,56.44891315975864,-14.406153846153844,-3.704615384615385,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
PA,2007-02-12,-5.073484848484849,0.0318725099601593,53.67586621895463,-9.999242424242423,-0.1477272727272727,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
PA,2007-02-13,-3.540530303030303,2.4032128514056224,75.06296016329159,-7.666666666666667,0.5856060606060606,23.0,9.0,0.0,23.0,0.0,10.0,12.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,9.0,3.0,0.0,5.0
PA,2007-02-14,-6.930152671755725,25.767782426778243,84.31644043031808,-10.172519083969464,-3.687786259541985,26.0,10.0,0.0,37.0,0.0,21.0,8.0,5.0,2.0,0.0,2.0,0.0,5.0,2.0,9.0,2.0,0.0,4.0
PA,2007-02-15,-11.043129770992367,8.59958158995816,64.7915110171101,-15.5,-6.60381679389313,7.0,1.0,0.0,9.0,0.0,3.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
PA,2007-02-16,-11.375757575757577,0.0934426229508196,61.51862002086451,-15.405303030303031,-7.346212121212122,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
PA,2007-02-17,-8.764728682170544,0.1334728033472803,58.75564764184183,-14.171317829457363,-3.358139534883721,12.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
PA,2007-02-18,-6.995384615384615,0.7691358024691358,69.4269651812542,-12.09,-1.9007692307692308,18.0,4.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,2.0
PA,2007-02-19,-8.408076923076923,0.3564853556485355,57.25408326916851,-14.927692307692308,-1.852671755725191,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0
PA,2007-02-20,-2.7872180451127817,0.6650602409638554,55.41402816280482,-9.845112781954889,4.270676691729324,23.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0
PA,2007-02-21,2.2671641791044777,1.8103174603174603,72.97441614675684,-2.8955223880597014,7.429850746268657,30.0,2.0,0.0,0.0,0.0,2.0,13.0,0.0,1.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
PA,2007-02-22,0.9011278195488722,0.488,78.71202332200524,-4.4089552238805965,6.219548872180451,26.0,8.0,0.0,1.0,0.0,0.0,20.0,0.0,2.0,4.0,1.0,0.0,8.0,0.0,6.0,0.0,0.0,1.0
PA,2007-02-23,-2.536466165413534,1.89203187250996,60.900314824718166,-7.292481203007519,2.219548872180451,7.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0
PA,2007-02-24,-6.40530303030303,0.1697959183673469,56.61077927152681,-12.268939393939394,-0.5416666666666666,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PA,2007-02-25,-3.5977272727272727,1.97396694214876,69.42211821161033,-9.08257575757576,1.887121212121212,25.0,4.0,0.0,18.0,0.0,13.0,1.0,0.0,0.0,5.0,1.0,0.0,6.0,4.0,8.0,5.0,0.0,1.0
PA,2007-02-26,-0.6115671641791045,7.175708502024291,87.76475918464305,-3.1828358208955225,1.9597014925373133,31.0,2.0,0.0,10.0,0.0,13.0,11.0,0.0,0.0,5.0,2.0,0.0,8.0,4.0,7.0,5.0,0.0,0.0
PA,2007-02-27,0.5097014925373134,0.3799196787148594,81.01564461888687,-1.9902985074626864,3.0097014925373133,33.0,9.0,0.0,1.0,0.0,4.0,20.0,0.0,0.0,3.0,0.0,0.0,7.0,3.0,8.0,2.0,0.0,1.0
PA,2007-02-28,0.9342105263157896,0.1936758893280632,72.80199293168005,-2.19624060150376,4.064661654135339,16.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
PA,2007-03-01,1.418421052631579,1.735546875,67.89772734842614,-2.718796992481203,5.55563909774436,23.0,1.0,3.0,1.0,1.0,1.0,17.0,0.0,0.0,6.0,0.0,0.0,9.0,1.0,5.0,0.0,0.0,1.0
PA,2007-03-02,4.310384615384615,23.2921568627451,64.00176923965915,-0.5122137404580153,9.128461538461538,35.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0
PA,2007-03-03,3.665116279069768,1.1553278688524589,61.518639237955874,-2.0992248062015504,9.429457364341086,10.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,1.0
PA,2007-03-04,0.2217054263565891,0.515040650406504,65.44661446905234,-3.81,4.248837209302326,9.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,8.0,2.0,0.0,2.0
PA,2007-03-05,-2.4409774436090226,0.3194331983805668,59.52848664644739,-6.142105263157895,1.2601503759398496,8.0,8.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,9.0,2.0,0.0,2.0
PA,2007-03-06,-7.525187969924812,0.8535714285714285,43.32285001512502,-13.617293233082703,-1.4330827067669172,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0
PA,2007-03-07,-9.424436090225564,3.2721115537848604,61.234054995564144,-13.661654135338344,-5.187218045112782,20.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0
PA,2007-03-08,-8.907954545454544,1.60390625,58.86062087961077,-15.981954887218045,-1.8348484848484847,9.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0
PA,2007-03-09,-5.472519083969465,0.033984375,47.6586288543768,-13.208333333333334,2.359090909090909,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
PA,2007-03-10,1.0526923076923078,0.6310756972111554,65.07541753870407,-7.149230769230769,9.254615384615384,28.0,10.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-11,4.029230769230769,2.329133858267717,64.92843137385269,-2.476153846153846,10.534615384615384,27.0,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
PA,2007-03-12,2.457518796992481,0.115079365079365,52.65629286731525,-4.967669172932332,9.882706766917297,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-13,6.940977443609023,0.0141176470588235,47.03796332940417,-1.6195488721804512,15.501503759398496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-14,12.035984848484848,1.340077821011673,65.47199196354873,4.030075187969925,20.04469696969697,24.0,3.0,12.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-15,9.45757575757576,11.647692307692308,81.80077034144453,2.4272727272727272,16.48787878787879,31.0,3.0,18.0,5.0,1.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,9.0,1.0,3.0,2.0,0.0,1.0
PA,2007-03-16,1.1019083969465648,10.837751004016065,82.56682350411721,-3.3450381679389314,5.548854961832061,26.0,17.0,0.0,19.0,1.0,4.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,1.0,9.0,1.0,0.0,6.0
PA,2007-03-17,-3.715769230769231,18.556048387096773,71.50052746451516,-6.496153846153846,-0.9353846153846154,14.0,0.0,0.0,6.0,0.0,0.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0
PA,2007-03-18,-3.691923076923077,0.5960474308300394,51.2065423182314,-7.757692307692308,0.3738461538461539,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
PA,2007-03-19,-2.833333333333333,1.400790513833992,57.49421605906192,-9.299248120300753,3.631818181818182,18.0,7.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,9.0,2.0,6.0,1.0,0.0,2.0
PA,2007-03-20,0.4041353383458647,5.42934362934363,59.65093565967842,-5.649624060150376,6.457894736842105,25.0,2.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-21,1.0199248120300752,0.0346303501945525,46.16598721660909,-6.024812030075188,8.064661654135337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-22,6.22406015037594,1.0611111111111111,65.73955158704501,-1.7706766917293233,14.218796992481202,26.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,1.0,7.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-23,11.077067669172932,6.906299212598426,86.22898461897522,4.989473684210527,17.16466165413534,47.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-24,9.091984732824429,8.900816326530611,80.10521140142309,5.038167938931298,13.145801526717555,44.0,15.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-25,8.929389312977099,1.8167346938775508,67.01553525630447,2.977099236641221,14.881679389312977,39.0,12.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
PA,2007-03-26,10.52878787878788,0.2672,62.84496890200572,3.6901515151515154,17.382706766917295,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-27,14.327067669172932,1.1828125,62.215942966287,6.85187969924812,21.802255639097744,19.0,3.0,17.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-28,14.653053435114504,1.3034749034749036,54.30572151914605,7.208396946564885,22.097709923664123,14.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-29,7.479924242424243,0.0892720306513409,25.242444664098805,-0.8227272727272726,15.782575757575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-30,6.950378787878789,0.0,25.76497365898157,-2.3338345864661654,16.23939393939394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
PA,2007-03-31,9.073046875,0.615686274509804,36.13716548277105,0.2890625,17.85703125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
PA,2007-04-01,9.39885496183206,1.667816091954023,59.96581085709895,4.612977099236641,14.237121212121211,29.0,2.0,25.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0
PA,2007-04-02,10.74589552238806,7.892134831460673,60.06911373747528,4.885074626865672,16.606716417910448,48.0,10.0,16.0,0.0,1.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
PA,2007-04-03,13.090298507462686,0.1232472324723247,52.18110930027229,3.8529850746268655,22.327611940298507,22.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
PA,2007-04-04,10.760820895522388,2.8466666666666667,73.84881954639474,2.687313432835821,18.83432835820896,28.0,2.0,7.0,0.0,0.0,1.0,8.0,0.0,1.0,7.0,1.0,0.0,9.0,0.0,4.0,2.0,0.0,1.0
PA,2007-04-05,2.413805970149254,4.399622641509434,62.21043586874188,-2.4582089552238804,7.285820895522388,9.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,9.0,2.0,0.0,2.0
PA,2007-04-06,-0.9345864661654136,0.4943609022556391,59.43134148311239,-3.921641791044776,2.0526315789473686,7.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0
PA,2007-04-07,-1.964015151515152,0.2186311787072243,60.023184598217085,-5.368181818181818,1.4401515151515152,10.0,5.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,4.0
PA,2007-04-08,-1.6797709923664124,0.6157088122605363,62.89980979714611,-4.860305343511451,1.500763358778626,9.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0
PA,2007-04-09,-0.3835820895522387,0.3747126436781609,62.52124421387615,-3.755970149253732,2.988805970149253,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
PA,2007-04-10,0.8238805970149254,0.0908745247148288,56.36481816118032,-4.047014925373134,5.694776119402985,10.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
PA,2007-04-11,2.321052631578948,1.2056603773584906,59.366695926251445,-3.982089552238806,8.60827067669173,17.0,0.0,0.0,3.0,0.0,1.0,12.0,0.0,0.0,3.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
PA,2007-04-12,4.747368421052632,14.32059925093633,80.58770312973473,-0.6007462686567164,10.145864661654135,28.0,1.0,3.0,3.0,2.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,9.0,0.0,3.0,1.0,0.0,0.0
PA,2007-04-13,5.034090909090909,3.349809885931559,64.11230435031104,1.3674242424242424,8.700757575757576,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0
PA,2007-04-14,3.3096153846153844,1.567193675889328,55.50666461831328,-2.006923076923077,8.626153846153846,17.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0
PA,2007-04-15,4.473461538461538,27.393869731800766,84.53202235481096,0.7161538461538463,8.23076923076923,31.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,9.0,1.0,5.0,3.0,0.0,0.0
PA,2007-04-16,2.868796992481203,22.21538461538461,78.96991664600502,0.7646616541353384,4.972932330827067,22.0,4.0,1.0,4.0,0.0,0.0,3.0,0.0,11.0,3.0,1.0,0.0,8.0,0.0,7.0,3.0,0.0,1.0
PA,2007-04-17,3.788636363636364,5.532558139534883,75.51309709737832,1.8278195488721805,5.765151515151516,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0
PA,2007-04-18,5.5559701492537314,0.7727626459143969,69.82654161306976,2.785820895522388,8.326119402985075,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
PA,2007-04-19,7.615413533834586,0.1122137404580152,64.95593781571682,3.6601503759398497,11.570676691729323,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
PA,2007-04-20,9.157142857142858,0.0557251908396946,44.63667781124562,1.3796992481203008,16.934586466165413,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PA,2007-04-21,11.600384615384614,0.0030534351145038,34.82306581989941,1.4107692307692308,21.79,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
